m,q,h,n,epsilon,target
4.309670364279784,3.304624642348481,4.880581953267091,3.6403902017446015,4.840489060353571,0.2933937666639745
1.3444859758614869,4.694632910987787,4.484353453286527,3.6304047512807087,4.631807239212785,0.19866230732162793
2.7243425646346453,1.3676453575956766,2.3851236588256057,4.863675872013276,3.519168797269456,0.087849891198677
1.3903784963549106,4.350558844696668,2.120444999623696,2.494911820889248,3.5392359846401784,0.29670973202586737
2.9651316528898866,1.511857522195602,3.302097919784017,4.0380435056515,2.392489108174648,-0.21692419748408223
2.246671573526018,4.07394117880915,3.243689468654672,3.5610034445513365,4.772429131711991,0.38078444813775597
2.9230772866460226,3.374172083760357,4.6042338621977645,2.897404003178609,2.3004475584997093,0.06411132455020041
3.267864974581497,3.8709407436833,2.5970233639439693,2.0716838407993405,3.905256738596018,-0.35905391213311644
2.43476896537641,1.9752282241022256,1.9865397170040908,2.8298805963327625,4.350111134008342,-0.05767562046188335
4.3742639461811645,2.6205998668808217,4.574806039043379,3.385814430302853,2.224739456406458,-0.003396865801516434
4.335461438258489,3.271738839678079,1.4698308790020669,4.837970264086565,4.266427938389343,-0.2633575440042764
2.6904045197215303,1.679420023236108,1.4122090569397008,3.692539314413138,4.388196817139147,-0.03815403466693219
4.705176351319935,2.4212119955141858,2.6273745313252834,1.9186089265258497,4.775190039746418,-0.18010075284590232
2.410027861353804,2.9092973393122814,2.7456513391388118,3.67813409867558,3.4401518065203844,0.11872355454167263
2.609463908992801,4.098108014392672,3.146968447682464,2.7904578196909284,4.76958849205142,-0.01376074995941469
1.274828816152393,2.260020544107233,2.5923974631048954,1.9070793791765377,3.028850918527028,-0.21213389835083485
4.518761875967152,1.5539521398408542,4.278751603980711,2.5826254744400163,2.0198621820240192,-0.04394688413924882
4.2738516464190095,3.517420948724012,1.4985829188223176,4.693114454260628,1.2364809650304056,-1.2399820121200256
2.820307745490592,2.27767939893226,4.114455105052743,3.872178144274733,1.2812802720670382,0.3880764627629851
4.171779313072806,1.2216317248443267,4.232299080110385,4.321142192505564,3.9193694113203343,-0.3835367997526967
1.2225800218653418,1.7596916661749842,4.821418043729452,4.351118074211522,3.1832372567135363,0.19388731829623118
2.65793582236803,1.4608458238968511,2.7429803370044854,3.1641788340760324,1.6171768899927563,0.12099830458239452
1.6094228847217944,3.912977811404257,1.1316634682854905,1.9103921781776627,1.2503835107218486,-6.335241265819305
4.123732264212017,3.0203006834139177,3.3437856103508867,3.30598733994,4.1190742168683885,-0.3610918728407825
4.4995718484760046,1.9636931868525016,2.6485211554043846,4.540110155226676,1.8459107451293493,0.06672075853788934
2.7306057890510065,2.6522353987521536,1.2071109892659613,4.854412806220772,1.5423652618863093,-0.12916989084311387
2.607420620808382,2.2576539849173245,4.98012171647337,3.526104982900345,2.5132102158959246,-0.10880872023006885
1.1670444868112653,3.7998583667691297,2.7149676418028257,1.2314979950257443,2.0324130134255483,-0.7913037858938641
3.294919174003061,3.844563219817799,4.7010243573656165,2.054147313836716,2.0606402607147496,-0.158803556737814
3.0675153641736146,1.71129372400393,1.847935143675172,4.677082575231578,1.7584791001615705,0.03083854335289868
2.827067925164073,1.6353923061252789,3.5815125476309086,2.504169105341963,1.3253085257773811,0.21856457649772482
2.600893677258366,4.1302423399801205,3.498200683940892,1.063698978927185,3.097803676925635,-0.6061555006890844
2.7645840523822254,3.6618096517808665,4.381693303845525,3.347989074086684,4.788368222551947,-0.0790913382978725
3.957495115417773,3.044940288604283,3.4015175880608584,3.4460684452445443,3.891479547750397,0.06738625051496644
3.310010103515105,3.586580760451036,2.29022441004286,3.0640170302282543,1.2819096933465337,-1.2645686893628272
4.869831089997593,2.076245497092845,1.496275260535871,4.943949234885121,2.541107403487912,-0.07619710757724829
1.862886014503232,2.6894678349842343,4.621122885258061,3.2661091217426934,2.801948710652085,0.24116326556961945
3.455337627989911,4.1454439011989095,4.263554951568066,3.802527750284999,1.4959976458463269,-0.16449291161248653
4.776850808436097,1.0030286986756054,1.5755278808877824,1.4938312418863418,4.648660515355731,-0.06402167557885761
2.5246765899831707,1.4439939973696387,4.531141115819649,1.8987800212095325,4.766268119340512,-0.03425058477783079
2.8621006875165644,2.986220495398355,2.57599681070248,3.4849343014194223,2.3466112282441025,-0.4677547867768345
3.9532067692457376,4.491472983300284,2.575160967857128,3.815310385568071,2.096466757226412,-0.5184947169680618
3.926362085684703,3.5030495924458656,1.6988796553490122,2.7843167870203187,4.872117815026599,0.17611813145720315
1.225278754105529,2.333371171556009,3.04191523381418,1.527984059734646,1.4508809164902163,-0.2530482828189881
3.6451564182104135,4.196939211878772,4.86465471533699,1.0987906265106706,1.7320078565325343,-1.6323810858041052
1.0098431319131715,1.853552173298338,1.4057157765218469,4.6877762230879165,1.3040293441076145,0.20501766893869894
2.365468210294236,3.3270694909402785,1.8475055409976573,4.532487853055937,2.616808217584145,0.14180550060057068
1.8796265468966509,3.2173133483140908,3.180430065087463,3.440609105440797,2.0421473251869235,0.15022405090932997
2.7875210857761625,1.8240476666358232,3.656338329913526,4.191436365296724,1.5805186115095669,0.15079314728039858
4.633659668394602,3.3888742245698253,2.2967853870262345,3.737927309383368,3.729462774144592,0.16559088727459148
3.0588496450794684,3.270052745827356,1.3218006298232352,3.4178905507860247,1.4848482670870355,-1.1873693938324306
2.7735680946283865,1.6323421223270889,4.96428480785557,1.4933066134619457,1.172325544576525,-0.1178542746961928
1.3302261111046412,1.9167887636160148,3.634564128001253,2.2500293764140133,2.8776039358763947,0.3750653576409825
2.7328730247278847,4.029393731019413,3.335170772848775,2.9213438228531734,4.959029624567528,0.06952466220020803
2.4568703496515014,4.21226423430658,2.847472009793538,2.6466521270384997,1.0465585514264824,-1.516269668077501
2.8306094472408585,4.082282901913817,4.183302657766586,3.4749236369805097,3.3701791602993825,-0.2691077983609752
1.5372390503957565,4.804432365296124,2.964408399022234,3.166125228846628,1.4837280006683269,-0.752248250963087
3.486577373016486,3.521778550409861,4.051210698308278,2.657933918897473,3.395831559181131,-0.10805182611013257
3.507693869534981,1.340891072229002,3.412271028383913,1.1083843866337086,3.0118081801469136,-0.08417685302821354
3.730287706432069,4.1807031211728285,3.984013567270409,2.1908654829719016,4.119218734375869,-0.03530993964312379
1.2483594857755975,4.950384134036296,1.4737366945120325,3.975025963831876,1.4582268984668745,-1.3513863714763645
4.943603760894465,4.700243341292879,1.036148047106833,3.1475747505312475,3.185617297168904,-2.6515496063455495
1.2044245152053756,4.532147106001804,4.659452545986639,4.394032641572415,1.3581313592103992,-0.07940247280489778
3.039860634513228,3.650867440513462,3.4439358688696804,2.066803024484336,1.3916979771196538,-1.1582108534001947
1.4441100720090296,2.312839736544602,2.5708155796513603,4.5485586901023565,3.903551687754608,0.25994104214837427
1.6311631492504488,4.618022475081267,3.758225646238408,1.313403639655076,3.751051060284096,-0.21756680248710844
1.950494113983534,4.263150429796902,2.310801994327437,3.4371082352773343,4.617548000092897,-0.07003231231466976
4.713159125987003,4.3995578705085086,1.8758025691975009,3.111067446005395,4.345362954758803,0.01131592554883376
4.5125138812961465,1.1767640379703828,1.4351023807996448,4.838163667933313,3.935003305309048,0.16569763030683007
3.0455542352702363,3.285898608162157,2.8024362270587657,1.4681250477210963,4.34885217363612,-0.06313634594779867
1.7614643945962178,3.3986050423605447,2.3352161973147254,1.9412837459817047,2.102905692825903,0.15823426745940866
2.824405238593588,1.20164897439078,1.0224089401466214,4.546889901401676,4.491735090895885,-0.19116758609169557
1.6047569926374108,4.964104101960549,4.230742676765464,3.9982622528502647,3.630343723976779,-0.061579001467935185
3.763241183024793,3.5807365677037315,2.353785596297332,3.357384781424802,1.7314382840361904,-0.6705720062719633
1.043988519592896,1.7835765612300234,3.5661759871772576,4.324098086910697,1.3852345385736942,0.4224662106808339
1.0588769733893386,2.961686323707598,1.4394146644760115,3.5539040768035863,1.5356851817121413,-0.12812552986330528
3.565977966953996,1.838850657864028,2.490986119506758,1.2885745895776433,4.773278496680256,-0.5438822766638782
2.317311314229013,1.7879219622155622,3.342936255369088,2.834843926361624,1.5794197861643262,0.14518389298995868
3.5646411315969466,2.4804649109463,1.5450895881039082,3.954935804990212,3.3639441760279643,-0.10908880518392897
3.367615772223468,2.9859121751473783,3.7510430748191,1.2411953760862744,3.4398058518519634,-0.1554040652872741
2.2559824873071594,2.9211361492980323,1.5483176734757411,4.32910236401916,2.6548204160947018,-0.17624718360214675
4.176810247927426,3.85283025942842,1.316125087065496,3.667974796475472,3.238294626743825,-0.18105765087422498
2.9829375294492464,4.449774370869916,3.7092154101091768,1.9838379431554385,3.0040426348099976,-0.20259827489540116
1.851456899484281,4.714611343645613,2.9790414281651985,4.962161599403462,2.7767985639310755,-0.28199020297585153
1.8714562016534928,3.097423701309132,4.76304590085388,4.049922008414025,3.1857362560892515,0.13672009474620456
1.1784229169383458,1.3869125090157262,2.5289541418703325,4.1104598474260605,2.333050850627139,-0.30449483865924204
4.858582916177973,1.2803309381101546,2.3662399931577425,1.1812107867757855,3.7244638195109134,-0.09929961774702803
2.1341918311832653,1.515565517201115,2.9525338859270223,4.036537210008517,1.413595810659359,-0.060297037613802715
1.2716436619845988,4.15683060842033,2.788758123400912,3.871609160127427,1.2408246875292082,-0.28509358232017756
2.935241479477602,3.40603476028135,1.0736225312158432,3.783125144680967,2.5831448284533574,-0.4867547517827189
2.047846651465511,3.958197836652888,3.8834998935181977,2.776430987478767,3.184924069356738,0.18448465673705133
4.3271252069553725,3.5296258962492923,3.629920347204753,4.211920505587101,2.7360797342100645,0.14638842140669453
2.8421649215525915,4.169802884756139,4.495231993750238,1.4058053807863184,2.38380711032972,-0.6112886181110111
2.6037241740551043,4.530454505109592,1.1524326111510566,1.183972941530421,1.9123493423269304,-19.785509691387677
2.6324433452714904,4.313575886334779,1.5655554145709651,4.204005909203493,3.1607104648926456,-0.20796119866704021
4.272145297280124,3.461825580032739,4.432390003012797,4.655616465315815,4.249876844715612,-0.10740918596271945
1.0753182152362295,1.0422451142917923,3.133910993108259,3.343378982651844,1.9880050476226057,0.17190326149342902
3.0842487052592378,2.752925026375083,3.810030882416121,1.2870460882047348,1.7156501746211523,-0.2966646354721037
4.295854364619217,3.865441177795869,1.8853806350332984,4.4220608725503325,1.7729541930133093,-0.5240448347806015
1.1351299126594414,3.218406924727467,1.1281239495290407,1.820986738800452,3.565698588579349,-0.36263382774438835
4.304919175775831,2.052973910814161,4.188267792087885,1.6994799856890068,3.333155787628196,0.15173125916847868
1.5400574288507656,2.850556137988612,1.693749209844929,1.4751034211697178,4.128836701420139,-0.30741968310149353
2.3707970369126348,1.9936500486559097,1.3319940999926425,2.8055087532897325,1.4656660467636224,0.1088000553110991
3.0256740235796333,4.374497047314032,4.919094267228311,2.5361829777678064,2.445548457620538,-0.09773184857505982
1.333509678505444,2.412854165936693,3.150192098461964,3.6006853404009065,4.709360918169328,-0.3374760449580499
3.1789411447168447,3.6247219818831775,3.511116832352978,2.901037536739801,1.8884638633856417,-0.21729331326995818
4.088103339254982,4.122217289378537,3.826283400884812,4.54535621703641,3.97166312298963,0.028041699781983884
2.614646146314872,4.77234124694187,1.395884135626715,1.8511295866105728,2.652117029637541,-3.9928075887018224
3.5973415499182217,3.958998257645173,2.2100430845541204,1.7911006448879787,3.310562782038084,-0.5031553806184754
2.0024782033626574,3.904713667353612,1.2589649538045036,1.2288258585742105,1.880541119169958,-6.621561283981655
1.1505836633996762,1.29081170042625,1.6413485553321103,2.4011160638175446,2.573533780541552,-0.06008136695280186
1.4573744047209272,2.2073523605085525,3.393120564131323,3.247048488505752,4.859068784696516,0.004430819337959684
2.71436273009328,4.863719007247194,4.2091954398996165,2.2027254505611262,4.057161211784543,-0.41384164292597614
1.957372038961608,3.1439250363933544,4.448997999570182,3.3663353479352014,3.2581800834903123,0.024516372214368524
3.2773310299081624,1.5646197098016392,4.109321418854661,2.5470009808472125,1.6898707317149495,0.1558977720277714
1.4898634928806898,4.5181450589447225,4.674198474763112,3.787620830658104,1.8198160468828792,-0.2654852653484426
3.2455058882071577,3.510719481872057,3.6521919447248914,1.5969834194709391,3.102780371040636,-0.27967275708252126
3.4021953889852328,1.5442333129059609,4.881629123916519,2.620375638005448,3.5877021659259016,0.17759443008987827
2.999156736778553,1.6268837330690258,1.5597995797832,2.096276115402888,2.425173787214087,-0.04141400410421161
2.9308768389955966,1.933351721609018,2.138111940968768,1.5215906015469367,1.5818911982831545,-0.08122794885546475
3.7047678009990497,1.3390866772382397,3.528743313306127,1.842862616749656,3.73563609294932,-0.2825072728538123
2.266055970856941,3.4886523050337823,3.1042460110011523,3.1535158614550185,1.184038483174109,-0.43728640560356247
1.056615207893766,2.9341191359308034,4.555639446779466,4.5440011659272095,4.414820101555458,-0.07710780089803765
2.883004052029677,1.3302806613429512,4.306715525623835,2.334602541041725,4.127544448264699,-0.17981189187126217
1.8751040708286133,1.0601370745960357,2.0824368995084925,4.044109319781207,2.505665168422571,0.10709419192690305
1.1278218091037764,3.1458531378774044,3.964529179519237,1.5955135648185204,2.8867191930755216,0.010142743808204763
1.3345996678149188,1.8742463547961377,4.1879035658194805,2.580673306613796,2.849771121321339,0.2166728806265228
3.4214354038204022,2.9852451344965885,4.287414656850544,1.6876549520455386,2.670833125051232,0.26691605047188305
4.503708942897836,2.1648558865638696,2.367226220768208,3.704153219267993,2.7074917557078333,-0.16070072398958954
4.665398897914153,3.144645198809004,3.6359166860040655,3.1772195495996267,2.2486491414911183,0.1365239334291104
4.511675114483493,2.2573369454206933,3.9654155728145786,1.922909286640985,1.885873936216204,-0.10032609224430984
3.5280917803259544,1.832380172924488,2.1160380233048364,2.52162151819626,3.587475542890011,0.07544919190129232
4.941568526687082,2.6991498098415367,2.9979672142519367,1.7104635592394484,3.382376394991292,-0.2889297790059646
1.1646211739709362,4.6173590663312885,4.193478730529853,2.840964073546056,4.513413008984951,-0.2526296284175559
3.073761001028112,2.27480378964552,3.2019608755724933,4.238737772158038,2.694211921925536,-0.2852770636610289
2.397851647712457,3.1733867467092733,2.7279927029259343,4.3094980627381965,4.817424682741965,-0.06036602694472146
2.153813706424196,4.878994937362746,2.909000025396073,3.650365435252569,4.355151625942519,-0.06364460698694697
2.169000271585954,4.615673099084812,2.982572693748444,2.4881883739576014,3.63779217862692,-0.06763283696464478
2.4246150290552007,2.4453663495432383,1.9613418134712288,1.7052985654833694,2.2854840956460065,-0.26002698222942056
1.3580068826992917,2.8035047220443454,3.1600363558640083,2.1586318014016297,3.0307406009613773,-0.02295305456117025
3.6792913884829863,1.574835336862117,3.8258846331796064,3.080863358602409,1.1203419406206443,-0.11782249323634611
2.9119368699196464,3.2565015921730067,4.112733214358757,2.381828514906604,4.768445655898756,-0.11035082508991588
4.803779493232042,4.013508961714424,4.770264491446548,3.8016858809473546,3.007601584757297,-0.3407339675620815
2.952472410414968,1.5264486838089648,1.390534506421559,4.768609497664302,2.4791721165841727,0.08753878399052749
3.3142869822880465,4.795929511887403,1.5284141295566602,3.3579036274102827,1.1054152855165036,-6.552883974528598
3.004821778826116,3.3601304860155867,3.959173145924906,3.764976183381704,3.423712494499437,-0.015561633742917198
4.593062955983926,2.8981663230489905,3.21793944860217,3.5516147955861674,1.0434377070888257,-0.4504974858929335
3.707218245805544,3.823922462902917,4.037930339290869,3.3763399014019964,1.2079601384082652,-0.041176784882060335
2.10511540392228,4.422261735567675,4.33163862671984,3.4521613490626986,1.583555069708718,-0.44491870311980136
4.552539293350367,2.265250634645241,4.310035878570243,3.1056805644552314,2.6189546233538485,0.5378342064131323
1.5431414587884302,1.2190332428168815,2.5522748283098147,3.9722907137157386,2.2917669945285257,-0.08054181963336882
1.6804409622616592,1.163381021671812,3.647787726589379,4.482896238490934,1.949259193225588,0.04863744846717212
4.788809852067359,3.5219287913418853,4.185614746227715,2.664009475957475,3.4377843610377856,0.023138707708069424
1.8799348163545213,4.732893483889684,1.94519984016641,1.207331804994459,3.294113982803829,-2.1001155114268424
2.8307887410053043,2.380970045252304,4.292157109764103,3.914921836965565,1.6596736132854089,-0.027574075608985303
4.113453031246356,2.368924447369368,4.510967978055047,4.534051401719908,1.581219783308172,0.036181526681471794
1.4185452740181907,3.4448315287912465,1.487733651039474,4.036272846464128,1.1910026123327528,-0.44262658022368956
1.0421559264231046,1.0400427818199942,4.876097776897376,4.2514942046200055,2.406501198463868,-0.06974329444220818
3.7680925597370174,1.4475815681300412,3.326538084873204,4.998989702986913,3.3180869224707967,0.05533225732693973
4.068540398947924,1.3943696988791738,3.9022152372959216,3.2865710253909928,3.6536839311709017,-0.28329105972385843
4.893904342380675,4.69041711768601,4.503454622010064,2.774988520703543,4.548214958147226,-0.4281861518296347
4.967326230685672,2.769544225411689,3.829366071112101,3.0300937674050883,4.165600590496348,-0.2446640848969467
2.803470480202493,3.967676428171248,2.1687867100289173,2.999723193432722,3.232358289563837,-0.2567050228150031
2.7855664222213083,4.677527384387199,2.723071593630061,2.696040797462802,1.426942350006576,-1.4142471351193189
4.672741369901278,3.929424529563671,3.386334632211768,1.5807580263135632,1.6808430198741549,-1.9694288804347635
4.033242291636826,1.0151910536756086,2.741012669970127,3.1611221392748106,3.328949764461868,-0.3454957441028105
4.925794196225279,2.6889184743657397,3.1171328504316564,3.133113492918119,1.5559712137108614,0.38354995342330456
2.614753306892439,3.0596346109939443,4.404076581995168,1.105289353132855,2.4407138398380868,-0.5285334492445719
4.472589988830522,3.3775684000420467,2.67752135777382,1.1299120420012736,3.275615202045884,-0.882428391085389
3.508813288574373,3.5396274110063466,2.5347343635274524,1.8305354699438992,3.217106244373706,-0.6607445139611019
4.211064581064496,4.086509048396575,1.2484824728095305,1.7888466698329273,3.0819352071009827,-2.8464597761606303
3.7091935325324847,4.73639078971393,2.707228351376465,4.619416575744756,1.495203662455157,-0.6906683712367411
3.3381896392401837,3.0960883227540736,1.2949957822485505,4.312248471275402,3.54680224129648,-0.015892185029308822
1.8619459110387533,2.192773187127199,2.0916691678806267,2.2774210344223818,1.8227215276419253,0.12315997019169198
3.5888216326882945,3.763185611413175,2.009767413653169,1.6265880600654783,3.623588566998656,-0.6520725646403901
4.73191821551284,2.902159182632168,3.1886757516118105,4.930383684893286,4.02063512148636,-0.07322020181313099
1.2995700987925467,1.5357007398278562,3.060438893363675,2.1873663390834945,1.7661807561016198,-0.27354798077529713
2.192115008847013,2.8357365422521723,2.351171573906073,1.341336969460705,4.002426386764704,-0.29504569261813673
4.6629249569382685,1.46017589500025,2.6629997018615392,3.1629097427703488,3.9051697254230016,-0.04022610004435408
1.4370810981691269,1.190856275852889,3.949458765616048,2.9703315901488696,2.2720903664880447,-0.17556305940977765
1.6650884654849418,4.25801857046832,4.767988318320424,3.8513077401872815,4.570025245465871,0.14901688109108457
3.567429005549542,3.3815818237464623,1.7564881907093777,4.060523645385056,1.6082936325153914,-0.8913642188200743
1.87445465208306,4.2054107328518935,1.5893310019554567,2.9430900174516443,4.151566520750421,-0.5546108962394817
3.465966303960489,2.38752458661226,4.485600773663572,3.134098812301532,1.174067361645367,-0.31147536909145307
4.675726159778161,2.0503198138938563,3.268233606429669,3.784558007941528,1.2932171738662586,-0.03441880567742514
4.378956561156743,4.5141854550974925,3.0219594380017365,3.634621781028609,2.752530615643422,-0.19086361364977503
4.101205612542254,3.3626651356893915,2.262431196790436,2.688020754024102,2.204494294939872,-0.4848810601542039
1.56944708468066,2.7973798385655453,4.136779440116492,4.470321248464986,2.1826387483267067,0.3388347114815121
3.5790234137185952,3.892416146000776,2.9551140975646386,4.756127837427772,4.47140204547665,-0.2203435901751707
4.584235756764701,1.7228548072844347,3.265391857770993,2.907084795136861,4.518643893389842,0.05192250419044363
3.661648082334197,4.068271783469132,4.505402523294798,3.1223954580839592,4.5401764946190095,0.1660640589677062
1.1475252892590602,2.079410963055369,4.636674180110754,1.3043851589452262,3.5873794595977246,0.03142848925033562
3.5804859938107323,2.0676595010539645,1.866140488196117,3.2783796169255663,2.340364604714132,-0.09880336513586194
4.1529308384287615,1.7579628036448671,4.191628915693655,4.509444355171013,4.872688358125449,-0.030487304545291326
1.901772629828516,1.5624192713477003,4.496233365881289,2.677782111538757,2.618381670145942,0.07209700704077696
4.458565377293077,3.0700506988931604,4.152928148616088,3.0786221664786124,4.532931220911311,0.0667345691038049
1.6388978672518433,4.516871744855691,1.193517078891499,3.685805529354085,3.910276034817949,-0.5860342813222406
1.65912523902184,3.1763646522208764,2.025325928187006,4.231430939814145,1.6163203539047917,0.051968728697591296
4.576450268635087,2.359822360908056,2.01642239518418,2.7917908350118066,1.0090312452071577,-0.4671619030478391
1.209976832658592,2.5694855381893573,3.692331283081809,2.8440986495846103,3.5738378147218928,0.07697364745621449
4.817203390066719,2.1764732601318943,3.6686875725220767,2.521270880600353,2.5030372509232404,0.03867344693261501
3.7206819305537855,4.0132652612637365,1.3862083723997742,1.95658009666532,2.1366145584157064,-3.491281025590375
3.173904384362551,3.350780312718804,3.1593060580776977,3.2009214224960334,3.9063688407742783,0.06307865384115849
4.0785698943377104,1.2468891364038293,2.368800857856714,2.2432235269687903,2.4644576950031047,-0.24809956632550503
3.9256276849856495,4.637321360283844,1.75952366467355,3.8494313274391176,2.665511743271863,-0.39609971836775226
3.0965469837324666,2.3587589366967228,3.2262104388244714,1.7086974887726951,2.4977973645634517,-0.28180873851070315
2.790545360890137,1.490049526977283,3.737387905423851,2.828263362979076,4.2863279924994,0.17891936033193734
2.6906537052581623,3.9800298167451,3.904725931660448,1.0929922776365784,4.37511662683705,-0.2517634093004485
3.683286590762256,4.976398388428464,4.416515705346426,2.917531007329905,2.078009946338328,-0.42551295146991264
3.649762649901125,1.495340906299338,3.640386817250679,1.1546628312483889,2.632211941444171,-0.22470299263806026
3.743616168751121,4.078331163842236,4.798057024644764,4.5249112028906495,3.913591432846594,0.2450798172465122
2.737552581493838,4.824055290951248,4.322417805196055,2.79157256764578,4.696684664289019,-0.014148916755202384
3.0320539452578967,3.1543606842482466,2.3467337904323027,4.082639822833983,3.192069192898032,-0.05069180302182766
1.977307966107816,1.0636588345209943,3.027414696612868,4.09088819175175,3.950651426125807,-0.18255424121748626
3.1086020863731294,3.9645097594606136,3.973556503442991,3.711929594908368,2.5956601621051303,-0.06723368681189873
3.1525102751585417,1.087343028435837,1.0597408487705715,4.8372841133245945,3.550525831660841,0.15614124006941194
2.469880535877251,2.127110810897276,2.650757080053999,4.396970266266685,3.92725850827699,-0.053546970934553684
2.2953303511704006,1.0171064998175594,3.8039690573121017,3.4639677520342795,1.1990556314228518,0.13731542322860402
1.6470087409576903,2.3392410433943494,4.733404731637481,4.661589726582601,1.4886012353085118,-0.36729563846001645
1.3130209229471324,3.362990847032876,2.7316770706562443,1.2523332602635544,1.5542116772835617,-0.8406216461404826
3.64359455818742,1.7164602428045157,1.9865210495286685,2.5663754134780468,3.135469963618436,-0.17372252188150042
